68.0083,-0.187340707,-0.359604746,-8.419574738,-0.012280264,-0.51879245,0.021533912,23.41738701,0.892630517,0.240528703,1393.593872,3.6496,-1.09674,0.1851,3.851800442,-23.25857735,1.04408205,0,0.1851
68.0417,-0.397969008,-0.362215728,-7.110033512,-0.01218093,-0.49065277,0.021249818,23.68463516,0.892630458,0.240528658,1392.821899,3.64414,-1.11352,0.18958,3.850496292,-23.47701645,1.0441587,0,0.18958
68.0583,-0.476290971,-0.363726705,-6.598240376,-0.012146105,-0.476356238,0.021079259,23.81836319,0.892630458,0.240528613,1392.432983,3.64142,-1.12156,0.19182,3.84987092,-23.59134293,1.04419744,0,0.19182
68.075,-0.541906834,-0.365251541,-6.062342167,-0.012120919,-0.461914867,0.02089021,23.95214653,0.892630458,0.240528598,1392.04187,3.63871,-1.12936,0.19406,3.849259853,-23.70923042,1.0442363,0,0.19406
68.0917,-0.594362319,-0.366797715,-5.544196129,-0.012105174,-0.447354496,0.020683074,24.08599281,0.892630398,0.240528569,1391.648438,3.63602,-1.13692,0.1963,3.848660946,-23.83060837,1.04427552,0,0.1963
68.1083,-0.636013091,-0.368386209,-5.044887543,-0.012098672,-0.432690889,0.020458281,24.2198925,0.892630398,0.240528539,1391.253052,3.63335,-1.14424,0.19852,3.848072052,-23.95531845,1.04431474,0,0.19852
68.1417,-0.691862702,-0.371682107,-4.082840443,-0.012112591,-0.403118432,0.019957507,24.48785019,0.892630339,0.240528494,1390.455322,3.6281,-1.15815,0.20291,3.846917868,-24.21449852,1.04439414,0,0.20291
68.1583,-0.70985353,-0.373440534,-3.612151623,-0.012132624,-0.388240367,0.019682467,24.6218605,0.892630339,0.240528464,1390.052856,3.62552,-1.16473,0.20507,3.846350193,-24.34880066,1.04443419,0,0.20507
68.175,-0.718827784,-0.375198066,-3.070753336,-0.012161097,-0.373321921,0.019391645,24.75589943,0.892630339,0.240528435,1389.648071,3.62299,-1.17107,0.2072,3.845787048,-24.48674011,1.04447448,0,0.2072
68.1917,-0.721408486,-0.376973152,-2.580366612,-0.0121978,-0.358397037,0.019085543,24.8899765,0.892630339,0.24052842,1389.240723,3.62051,-1.17717,0.20928,3.845226765,-24.62795258,1.04451501,0,0.20928
68.2083,-0.71971935,-0.378776997,-2.132447481,-0.012242526,-0.343474448,0.018764686,25.02408981,0.892630279,0.24052839,1388.830933,3.61809,-1.18301,0.21132,3.844668627,-24.77212143,1.04455578,0,0.21132
