147.9,1.241803765,-0.871325433,-21.08834076,-0.020703487,0.137869313,-0.01112731,32.72735214,0.892624617,0.240523025,1356.515259,3.61059,-0.19593,0.062,3.670670986,-9.65417385,1.04775691,0,0.062
147.9167,1.062325597,-1.022595286,-20.53600311,-0.019245613,0.120836183,-0.016168416,32.77662659,0.892624497,0.240522921,1356.270264,3.61047,-0.19262,0.06152,3.671061516,-9.37678719,1.04778087,0,0.06152
147.925,0.95149231,-0.933626711,-20.13472748,-0.019136792,0.111062966,-0.019126056,32.80873489,0.892624438,0.240522861,1356.110962,3.61031,-0.19063,0.06123,3.671339512,-9.20135975,1.04779673,0,0.06123
147.95,0.898955107,-0.933295429,-19.93307495,-0.019409804,0.106588051,-0.020205129,32.82458878,0.892624438,0.240522832,1356.032593,3.6102,-0.1897,0.06109,3.671453953,-9.11645126,1.04780328,0,0.06109
147.9667,0.74829495,-0.463395953,-19.22905159,-0.024893161,0.094551191,-0.01547403,32.871521,0.892624259,0.240522712,1355.801758,3.60986,-0.18711,0.06064,3.67164731,-8.87446117,1.04782581,0,0.06064
148,0.618787885,-0.639676452,-18.52240944,-0.027761355,0.084109157,-0.010973522,32.91739273,0.89262414,0.240522608,1355.577026,3.60966,-0.18482,0.06002,3.671620846,-8.65113068,1.04784667,0,0.06002
148.0167,0.505463779,-0.451601803,-18.0249176,-0.030365786,0.075148635,-0.00518326,32.96240616,0.89262408,0.240522519,1355.358276,3.60954,-0.18279,0.05933,3.671572924,-8.44209957,1.04786801,0,0.05933
148.025,0.434458137,-0.448936433,-17.70511246,-0.031712096,0.07002984,-0.000533269,32.99182892,0.892623961,0.240522444,1355.21521,3.60955,-0.18155,0.05881,3.671460152,-8.30999088,1.0478822,0,0.05881
148.0417,0.401251495,-0.448030055,-17.54704857,-0.032116953,0.067696422,0.001732125,33.00638199,0.892623961,0.240522414,1355.144653,3.60958,-0.18097,0.05854,3.671395063,-8.24605751,1.04788828,0,0.05854
148.0667,0.338306636,-0.448130816,-17.27238655,-0.03249095,0.063454665,0.006141308,33.03525543,0.892623901,0.24052234,1355.005127,3.60969,-0.17987,0.05799,3.671251774,-8.12177849,1.04790103,0,0.05799
148.0833,0.250878573,-0.773022354,-16.87536812,-0.029300742,0.058113392,0.007533354,33.07784271,0.892623782,0.240522236,1354.799683,3.60997,-0.17834,0.05714,3.671076775,-7.94434261,1.04792106,0,0.05714
148.1167,0.138055921,-0.786860645,-16.34984207,-0.024908239,0.05282364,0.005978711,33.13330841,0.892623603,0.240522102,1354.532837,3.61031,-0.17649,0.05616,3.671029091,-7.7244854,1.04794621,0,0.05616
148.125,0.056745954,-0.790957332,-16.1368103,-0.023434917,0.05157423,0.00518321,33.16040421,0.892623544,0.240522027,1354.402222,3.61046,-0.17562,0.05573,3.671010733,-7.622262,1.04795909,0,0.05573
148.15,0.039438695,-0.791913807,-15.99637604,-0.022832749,0.05132496,0.004782013,33.17325974,0.892623484,0.240521997,1354.337402,3.61053,-0.1752,0.05552,3.670998812,-7.57290363,1.0479641,0,0.05552
148.175,-0.108184196,-0.793253839,-15.59937477,-0.021074867,0.055777583,0.003141102,33.2232132,0.892623365,0.240521863,1354.08252,3.61077,-0.17345,0.05474,3.670946837,-7.38884687,1.04798877,0,0.05474
148.1917,-0.226396397,-0.793118477,-15.50196648,-0.020499764,0.060533639,0.002307508,33.24734497,0.892623305,0.240521774,1353.957031,3.61087,-0.17251,0.05438,3.670915604,-7.30421734,1.04800045,0,0.05438
148.2083,-0.31696409,-0.697635412,-15.38176918,-0.0205472,0.067133002,0.002204604,33.27091599,0.892623246,0.240521714,1353.833008,3.61096,-0.17148,0.05402,3.670876741,-7.2239151,1.04801214,0,0.05402
148.225,-0.350288153,-0.75100255,-15.19267845,-0.020647649,0.0748991,0.002357437,33.29403687,0.892623127,0.24052164,1353.709961,3.61106,-0.17033,0.05366,3.67078948,-7.14707947,1.0480237,0,0.05366
148.25,-0.555871725,-0.751243413,-15.33259583,-0.020435698,0.086091757,0.0020397,33.3161087,0.892623007,0.24052158,1353.588135,3.61117,-0.16906,0.0533,3.670720577,-7.07517624,1.04803455,0,0.0533
148.2833,-0.677371025,-0.749764144,-15.19908237,-0.020093065,0.120635271,0.001343666,33.35765457,0.892622888,0.240521431,1353.34668,3.61141,-0.16578,0.05258,3.670522213,-6.94189501,1.04805732,0,0.05258
148.3167,-0.758338988,-0.746872127,-15.20897388,-0.019786239,0.163015157,0.00037824,33.40671921,0.892622709,0.240521267,1353.048584,3.61175,-0.16006,0.05169,3.670282364,-6.77806187,1.04808557,0,0.05169
148.325,-0.721940279,-0.745225668,-15.17560196,-0.019695396,0.179834098,-0.000031592,33.42544937,0.89262265,0.240521193,1352.930664,3.6119,-0.15727,0.05134,3.670186997,-6.7109704,1.04809725,0,0.05134
148.35,-0.70080173,-0.744653761,-15.17216778,-0.019656727,0.187576622,-0.000240328,33.43465805,0.89262265,0.240521148,1352.871948,3.61198,-0.15578,0.05117,3.670142889,-6.67650938,1.04810166,0,0.05117
